ภาคตะวันออกเฉียงเหนือ,สุรินทร์,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),154785132,164769529,185850130,212370562,215706402,220038604,250606097,263764115,306661110,310556379
ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),220513948,225535103,229382455,233108045,586271476,240803458,246457854,274745090,261492315,249225053
ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),121869536,132363960,150910946,171777693,178529677,188123566,220380520,231317149,283058154,282027598
ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),248915152,257851341,277291384,265803505,267357388,272449699,278628634,314371680,295256381,281381716
ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),242540953,263439812,310367216,337203151,346987767,360048122,416420228,441868238,518353306,510258247
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),80137533,82070567,82486690,82951432,82339442,83393761,84636922,94388149,88046997,83953181
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),56565205,62430935,70077058,79248194,82068797,84611938,99496880,105733734,127654858,125671837
ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),168434629,171132501,171839398,172626533,171874095,171572726,176595585,192433076,178090453,170145413
ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),128989051,140909316,155506690,174792930,179911412,187623305,221492417,233142537,262888900,264813734
ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),52848926,54477663,40860231,55266182,54668734,55229160,56358721,62709991,59425026,56857201
ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),29883373,33528455,28022639,43028957,44187397,46116341,54851567,57803834,70854230,71112343
ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),62900143,64195077,64704217,65205260,66416410,66212472,67275353,73213993,69600514,66946555
ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),48318372,52170377,56621092,62126951,66511253,68625788,77688324,80621970,100247094,102670856
ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),70765926,72135565,73711098,74703678,74758791,75365133,77289030,85156690,79569444,76160965
ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),44760371,47928518,53906135,61746495,64230057,68335051,80896745,85887116,101239205,101878199
ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),258309911,263654868,264798801,262949246,260301359,260789146,263390981,289998242,262708899,249200795
ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),404819204,432697581,472799680,523815079,529440310,549359104,646389594,670134990,747979874,747520135
ภาคตะวันออกเฉียงเหนือ,อุดรธานี,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),213381159,219051693,221531092,221079774,220648055,221066855,222182367,245755150,224738208,214767583
ภาคตะวันออกเฉียงเหนือ,อุดรธานี,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),278202858,301079600,332602094,369407964,384340499,405777152,464367592,486430682,559727352,553582172
ภาคตะวันออกเฉียงเหนือ,เลย,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),96795738,97416960,98704829,98710268,98797145,98258363,99167804,107858697,100060842,96564877
ภาคตะวันออกเฉียงเหนือ,เลย,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),83505363,89601328,98097986,108998999,113787209,118898262,134881027,142820134,164990740,169013331
ภาคตะวันออกเฉียงเหนือ,หนองคาย,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),74959822,76728355,76954281,76500378,76741151,76568591,76320705,85637235,77360610,74319255
ภาคตะวันออกเฉียงเหนือ,หนองคาย,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),104254609,112240803,122543915,133776998,139142353,144481110,164507256,171426866,199873057,195678084
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),145057732,149028336,149966214,151258590,150898789,152347146,154232625,172562880,158021129,150165885
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),103568047,112716526,128652525,149096036,155380518,162934405,196751728,205643190,247891215,249413436
ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),192891376,198182090,198984864,199971666,198657891,201220531,201922385,228155872,208873791,196041682
ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),139333966,152678551,172127397,198889536,206528499,217871844,258309911,270796258,329294238,323242077
ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),147687293,151659865,152023386,153629921,151958140,152991555,154143602,170787580,156824501,148413139
ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),103175241,112553043,125092747,144288486,148288374,154519422,182348844,192095480,236581088,235391165
ภาคตะวันออกเฉียงเหนือ,สกลนคร,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),158749489,163089818,166460199,168176437,167988520,170209884,174540749,190443179,181821712,175495803
ภาคตะวันออกเฉียงเหนือ,สกลนคร,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),135030618,146112699,161061593,178884635,182924576,192083120,221047312,231554406,274155462,272663953
ภาคตะวันออกเฉียงเหนือ,นครพนม,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),100175001,103178604,105130604,106254625,105912956,107598004,110143692,121036039,115252026,111308622
ภาคตะวันออกเฉียงเหนือ,นครพนม,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),84220804,92064322,103620344,115264451,116581894,120365791,137676450,145344132,172228700,170178519
ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),47077276,48909813,49171881,49314457,48857513,49312904,49750379,54672616,51408842,49468784
ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),42323198,46997140,52233098,57472675,58019496,59909454,69055572,72864865,87528266,85275520
